doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags,fact_id,report_date_norm,period_role_norm,period_source_level,period_reason,duplicate_group_id,kept_fact_id,comparison_status,comparison_reason,source_kind,statement_group_key,source_row_start,source_row_end,source_col_start,source_col_end,mapping_relation_type,mapping_review_required,conflict_id,conflict_decision,unplaced_reason,review_id
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",负债合计,负债合计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,1，079，496，213.03,1079496213.03,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:27-27:6-6,observed,ZT_119,负债合计,exact,1.0,[],F000121,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,27,27,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",负债合计,负债合计,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,1，642，438，970.36,1642438970.36,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:27-27:7-7,observed,ZT_119,负债合计,exact,1.0,[],F000122,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,27,27,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",,,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:28-28:6-6,blank,,,,,[],F000123,2022-12-31,期初数,page,page_exact_candidate,,,uncompared,not_compared_yet,json,balance_sheet|资产负债表,28,28,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",,,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,章,,text,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:28-28:7-7,review,,,,,"[""numeric_parse_failed"",""seal_or_stamp_noise"",""expected_numeric_but_unparseable""]",F000124,2022-12-31,期末数,page,page_exact_candidate,,,uncompared,not_compared_yet,json,balance_sheet|资产负债表,28,28,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",股东权益:,股东权益,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:29-29:6-6,blank,,,candidate_only,0.723333,[],F000125,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,29,29,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",股东权益:,股东权益,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:29-29:7-7,blank,,,candidate_only,0.723333,[],F000126,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,29,29,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",实收资本,实收资本,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,700，000，000.00,700000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:30-30:6-6,observed,,,,,[],F000127,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,30,30,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",实收资本,实收资本,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,700，000，000.00,700000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:30-30:7-7,observed,,,,,[],F000128,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,30,30,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",减:已归还投资,减:已归还投资,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:31-31:6-6,blank,,,,,[],F000129,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,31,31,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",减:已归还投资,减:已归还投资,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:31-31:7-7,blank,,,,,[],F000130,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,31,31,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",实收资本净额,实收资本净额,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,700，000，000.00,700000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:32-32:6-6,observed,,,,,[],F000131,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,32,32,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",实收资本净额,实收资本净额,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,700，000，000.00,700000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:32-32:7-7,observed,,,,,[],F000132,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,32,32,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",资本公积,资本公积,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:33-33:6-6,blank,ZT_124,资本公积,exact,1.0,[],F000133,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,33,33,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",资本公积,资本公积,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:33-33:7-7,blank,ZT_124,资本公积,exact,1.0,[],F000134,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,33,33,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",盈余公积,盈余公积,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:34-34:6-6,blank,ZT_128,盈余公积,exact,1.0,[],F000135,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,34,34,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",盈余公积,盈余公积,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:34-34:7-7,blank,ZT_128,盈余公积,exact,1.0,[],F000136,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,34,34,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",未分配利润,未分配利润,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,67，384，581.37,67384581.37,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:35-35:6-6,observed,ZT_131,未分配利润,exact,1.0,[],F000137,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,35,35,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",未分配利润,未分配利润,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,79，976，915.00,79976915.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:35-35:7-7,observed,ZT_131,未分配利润,exact,1.0,[],F000138,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,35,35,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",股东权益合计,股东权益合计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,767，384，581.37,767384581.37,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:36-36:6-6,observed,,,,,[],F000139,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,36,36,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",股东权益合计,股东权益合计,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,779，976，915.00,779976915.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:36-36:7-7,observed,,,,,[],F000140,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,36,36,7,7,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",负债及股东权益总计,负债及股东权益总计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,1，846，880，794.40,1846880794.4,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:37-37:6-6,observed,,,,,[],F000141,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,37,37,6,6,,False,,,,
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",负债及股东权益总计,负债及股东权益总计,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,2，422，415，885.36,2422415885.36,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:37-37:7-7,observed,,,,,[],F000142,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,37,37,7,7,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",货币资金,货币资金,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"396,149,420.62",396149420.62,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:2-2:2-2,observed,ZT_001,货币资金,exact,1.0,[],F000143,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,2,2,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",货币资金,货币资金,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,"401,700,701.94",401700701.94,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:2-2:3-3,observed,ZT_001,货币资金,exact,1.0,[],F000144,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,2,2,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",短期投资,短期投资,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:2-2,blank,,,,,[],F000145,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,3,3,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",短期投资,短期投资,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:3-3:3-3,blank,,,,,[],F000146,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,3,3,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收票据,应收票据,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:4-4:2-2,blank,ZT_007,应收票据,exact,1.0,[],F000147,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,4,4,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收票据,应收票据,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,"30,700,000.00",30700000.0,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:4-4:3-3,observed,ZT_007,应收票据,exact,1.0,[],F000148,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,4,4,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收股利,应收股利,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:5-5:2-2,blank,ZT_016,应收股利,exact,1.0,[],F000149,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,5,5,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收股利,应收股利,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:5-5:3-3,blank,ZT_016,应收股利,exact,1.0,[],F000150,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,5,5,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收利息,应收利息,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:6-6:2-2,blank,ZT_015,应收利息,exact,1.0,[],F000151,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,6,6,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收利息,应收利息,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:6-6:3-3,blank,ZT_015,应收利息,exact,1.0,[],F000152,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,6,6,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收账款,应收账款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"220,648,863.87",220648863.87,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:2-2,observed,ZT_008,应收账款,exact,1.0,[],F000153,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,7,7,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收账款,应收账款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,"325,970,854.66",325970854.66,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:7-7:3-3,observed,ZT_008,应收账款,exact,1.0,[],F000154,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,7,7,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",其他应收款,其他应收款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"703,584,915.55",703584915.55,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:8-8:2-2,observed,ZT_017,其他应收款,exact,1.0,[],F000155,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,8,8,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",其他应收款,其他应收款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,"1,150,290,194.51",1150290194.51,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:8-8:3-3,observed,ZT_017,其他应收款,exact,1.0,[],F000156,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,8,8,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",预付账款,预付账款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:9-9:2-2,blank,ZT_010,预付账款,exact,1.0,[],F000157,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,9,9,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",预付账款,预付账款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:9-9:3-3,blank,ZT_010,预付账款,exact,1.0,[],F000158,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,9,9,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收补贴款,应收补贴款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:10-10:2-2,blank,ZT_019,应收补贴款,exact,1.0,[],F000159,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,10,10,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",应收补贴款,应收补贴款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:10-10:3-3,blank,ZT_019,应收补贴款,exact,1.0,[],F000160,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,10,10,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",存货,存货,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"109,991,116.36",109991116.36,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:11-11:2-2,observed,ZT_023,存货,exact,1.0,[],F000161,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,11,11,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",存货,存货,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,"120,637,098.01",120637098.01,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:11-11:3-3,observed,ZT_023,存货,exact,1.0,[],F000162,2022-12-31,期末数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,11,11,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",待摊费用,待摊费用,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:12-12:2-2,blank,ZT_027,待摊费用,exact,1.0,[],F000163,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,12,12,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",待摊费用,待摊费用,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:12-12:3-3,blank,ZT_027,待摊费用,exact,1.0,[],F000164,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,12,12,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",一年内到期长期债权投资,一年内到期长期债权投资,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:2-2,blank,,,,,[],F000165,2022-12-31,期初数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,13,13,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",一年内到期长期债权投资,一年内到期长期债权投资,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:13-13:3-3,blank,,,,,[],F000166,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,13,13,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",其他流动资产,其他流动资产,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"1,814,434.76",1814434.76,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:14-14:2-2,observed,ZT_030,其他流动资产,exact,1.0,[],F000167,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,14,14,2,2,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",其他流动资产,其他流动资产,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:14-14:3-3,blank,ZT_030,其他流动资产,exact,1.0,[],F000168,2022-12-31,期末数,page,page_exact_candidate,,,uncomparable,no_comparable_values,json,balance_sheet|资产负债表,14,14,3,3,,False,,,,
债务人审计报告-2022年,4,tencent_table_v3,balance_sheet,资产负债表,5_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",流动资产合计,流动资产合计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,"1,432,188,751.16",1432188751.16,amount,元,1.0,债务人审计报告-2022年:4:tencent_table_v3:5:15-15:2-2,observed,ZT_031,流动资产合计,exact,1.0,[],F000169,2022-12-31,期初数,page,page_exact_candidate,,,equal,normalized_values_equal,json,balance_sheet|资产负债表,15,15,2,2,,False,,,,
